id_other_stats,game_id,league_id,team_id_home,team_abbreviation_home,team_city_home,pts_paint_home,pts_2nd_chance_home,pts_fb_home,largest_lead_home,lead_changes,times_tied,team_turnovers_home,total_turnovers_home,team_rebounds_home,pts_off_to_home,team_id_away,team_abbreviation_away,team_city_away,pts_paint_away,pts_2nd_chance_away,pts_fb_away,largest_lead_away,team_turnovers_away,total_turnovers_away,team_rebounds_away,pts_off_to_away
615,21901275,0,1610612763,MEM,Memphis,56,20,12,31,5,1,1,20,4,16,1610612760,OKC,Oklahoma City,36,8,4,18,0,10,8,10
616,21901281,0,1610612762,UTA,Utah,34,15,9,18,4,10,1,23,16,21,1610612743,DEN,Denver,74,17,19,7,0,11,9,17
617,21901285,0,1610612760,OKC,Oklahoma City,42,10,14,22,0,0,0,12,6,8,1610612764,WAS,Washington,48,20,9,0,1,16,11,21
618,21901288,0,1610612753,ORL,Orlando,42,17,17,7,17,10,1,14,13,22,1610612738,BOS,Boston,56,17,11,8,1,13,7,17
619,21901292,0,1610612756,PHX,Phoenix,40,14,23,29,1,2,1,20,8,24,1610612760,OKC,Oklahoma City,32,13,13,15,0,19,6,20
620,21901296,0,1610612747,LAL,Los Angeles,56,20,12,7,16,14,0,10,10,10,1610612743,DEN,Denver,54,14,13,6,0,14,7,25
621,21901301,0,1610612763,MEM,Memphis,48,15,11,2,1,1,0,8,9,5,1610612738,BOS,Boston,36,14,9,22,3,15,10,17
622,21901307,0,1610612743,DEN,Denver,52,17,10,8,15,13,0,12,7,22,1610612746,LAC,LA,42,9,11,13,1,8,6,7
623,21901308,0,1610612738,BOS,Boston,48,11,12,5,14,9,1,19,3,25,1610612764,WAS,Washington,32,14,22,7,0,18,5,15
624,21901318,0,1610612743,DEN,Denver,32,13,25,5,5,2,1,16,5,27,1610612761,TOR,Toronto,48,15,21,16,0,19,6,22
625,41900121,0,1610612755,PHI,Philadelphia,46,16,8,6,13,7,0,18,6,21,1610612738,BOS,Boston,36,9,18,11,0,7,4,7
626,41900171,0,1610612760,OKC,Oklahoma City,38,11,2,3,3,2,1,13,12,19,1610612745,HOU,Houston,44,8,13,23,0,7,5,6
627,41900122,0,1610612738,BOS,Boston,38,15,17,28,2,1,1,7,10,5,1610612755,PHI,Philadelphia,40,4,1,14,0,9,12,12
628,41900162,0,1610612762,UTA,Utah,48,13,5,31,5,5,2,8,9,9,1610612743,DEN,Denver,28,11,5,3,2,12,8,16
629,41900172,0,1610612760,OKC,Oklahoma City,36,15,5,6,14,10,1,14,5,13,1610612745,HOU,Houston,34,14,12,15,0,7,7,8
630,41900163,0,1610612743,DEN,Denver,32,10,8,1,2,1,0,17,5,16,1610612762,UTA,Utah,48,22,8,39,1,11,4,8
631,41900173,0,1610612760,OKC,Oklahoma City,36,10,11,12,5,4,3,18,14,22,1610612745,HOU,Houston,46,7,7,12,0,16,9,16
632,41900124,0,1610612755,PHI,Philadelphia,34,6,2,6,11,8,0,8,11,10,1610612738,BOS,Boston,38,10,10,17,1,15,13,21
633,41900164,0,1610612762,UTA,Utah,50,15,5,11,13,11,0,10,7,11,1610612743,DEN,Denver,46,29,4,8,0,6,4,7
634,41900174,0,1610612760,OKC,Oklahoma City,46,17,7,8,18,8,1,15,10,17,1610612745,HOU,Houston,34,7,7,15,0,14,5,8
635,41900165,0,1610612762,UTA,Utah,46,9,13,15,13,12,0,15,5,18,1610612743,DEN,Denver,36,8,12,10,1,10,7,18
636,41900175,0,1610612760,OKC,Oklahoma City,34,10,5,5,2,3,0,18,10,20,1610612745,HOU,Houston,44,13,6,34,0,11,10,9
637,41900166,0,1610612743,DEN,Denver,32,10,11,14,1,1,1,16,6,15,1610612762,UTA,Utah,28,2,13,10,0,10,6,14
638,41900211,0,1610612738,BOS,Boston,38,4,6,24,0,0,1,23,9,15,1610612761,TOR,Toronto,38,9,7,0,0,14,9,11
639,41900167,0,1610612762,UTA,Utah,40,6,12,5,3,8,2,14,7,13,1610612743,DEN,Denver,28,9,5,19,1,11,8,20
640,41900231,0,1610612743,DEN,Denver,40,16,9,6,11,3,0,15,7,10,1610612746,LAC,LA,66,14,8,29,1,15,4,18
641,41900214,0,1610612738,BOS,Boston,44,12,7,3,4,8,0,14,8,7,1610612761,TOR,Toronto,26,24,6,11,0,12,11,7
642,41900215,0,1610612761,TOR,Toronto,32,4,18,0,0,0,1,14,7,14,1610612738,BOS,Boston,48,3,13,30,2,13,8,7
643,41900216,0,1610612738,BOS,Boston,42,9,11,12,10,7,1,16,8,14,1610612761,TOR,Toronto,36,8,9,8,1,13,11,16
644,41900217,0,1610612738,BOS,Boston,44,7,23,12,11,2,2,12,11,18,1610612761,TOR,Toronto,40,8,10,7,0,18,8,31
645,41900235,0,1610612746,LAC,LA,32,4,11,16,1,0,2,11,6,12,1610612743,DEN,Denver,38,10,6,8,0,11,8,17
646,41900236,0,1610612746,LAC,LA,38,7,20,19,2,1,3,16,5,15,1610612743,DEN,Denver,40,1,10,16,1,15,8,17
647,41900237,0,1610612746,LAC,LA,46,6,4,12,5,5,0,10,5,16,1610612743,DEN,Denver,36,6,6,20,0,20,5,15
648,41900302,0,1610612738,BOS,Boston,46,11,13,17,13,8,0,20,10,26,1610612748,MIA,Miami,44,16,10,8,2,11,4,10
649,41900311,0,1610612747,LAL,Los Angeles,54,12,16,27,5,7,1,12,14,17,1610612743,DEN,Denver,52,13,10,2,0,16,11,24
650,41900303,0,1610612738,BOS,Boston,60,10,17,20,0,0,0,14,9,20,1610612748,MIA,Miami,36,18,13,0,0,13,5,12
651,41900313,0,1610612743,DEN,Denver,48,11,10,20,3,6,2,20,9,23,1610612747,LAL,Los Angeles,64,4,21,6,0,16,9,25
652,41900304,0,1610612748,MIA,Miami,38,21,8,12,8,6,0,8,9,9,1610612738,BOS,Boston,38,23,7,2,0,19,7,17
653,41900314,0,1610612743,DEN,Denver,46,6,9,3,5,1,0,11,6,14,1610612747,LAL,Los Angeles,44,25,17,12,2,11,10,11
654,41900305,0,1610612748,MIA,Miami,48,9,6,12,1,2,1,13,10,14,1610612738,BOS,Boston,56,15,17,19,0,11,10,13
655,41900315,0,1610612747,LAL,Los Angeles,52,3,18,16,11,7,1,14,5,22,1610612743,DEN,Denver,50,16,15,5,0,11,11,11
656,41900306,0,1610612738,BOS,Boston,48,16,11,6,14,7,0,10,5,10,1610612748,MIA,Miami,48,1,3,15,0,12,11,18
657,22000011,0,1610612754,IND,Indiana,68,19,30,18,6,9,0,13,14,12,1610612752,NYK,New York,52,6,11,6,0,16,4,21
658,22000003,0,1610612738,BOS,Boston,40,10,5,17,16,5,1,7,7,8,1610612749,MIL,Milwaukee,50,19,18,9,0,16,7,19
659,22000007,0,1610612751,BKN,Brooklyn,42,18,17,28,8,8,1,16,6,17,1610612738,BOS,Boston,46,21,7,5,0,15,11,14
660,22000009,0,1610612746,LAC,LA,30,14,8,24,4,1,3,21,9,21,1610612743,DEN,Denver,50,10,5,2,0,13,10,22
661,22000025,0,1610612755,PHI,Philadelphia,50,20,13,20,8,6,0,12,12,15,1610612752,NYK,New York,40,17,2,5,0,16,8,23
662,22000022,0,1610612760,OKC,Oklahoma City,48,13,11,13,8,11,1,17,8,18,1610612766,CHA,Charlotte,42,7,27,11,0,13,12,17
663,22000028,0,1610612750,MIN,Minnesota,54,18,16,17,7,3,1,10,12,11,1610612762,UTA,Utah,50,22,11,4,1,19,18,26
664,22000040,0,1610612750,MIN,Minnesota,58,18,8,0,0,0,1,18,10,19,1610612747,LAL,Los Angeles,60,13,20,42,0,17,10,17
665,22000036,0,1610612752,NYK,New York,48,10,5,28,3,5,1,16,10,20,1610612749,MIL,Milwaukee,60,17,12,2,0,11,6,15
666,22000044,0,1610612745,HOU,Houston,46,4,18,4,2,3,1,16,8,20,1610612743,DEN,Denver,58,17,16,25,2,16,10,15
667,22000048,0,1610612754,IND,Indiana,54,4,15,17,4,12,1,15,6,21,1610612738,BOS,Boston,54,14,16,9,0,14,9,16
668,22000055,0,1610612758,SAC,Sacramento,54,13,14,14,9,9,1,11,6,14,1610612743,DEN,Denver,54,10,14,10,1,20,12,37
669,22000054,0,1610612746,LAC,LA,52,19,16,31,3,2,2,15,7,15,1610612750,MIN,Minnesota,40,8,16,9,0,14,6,14
670,22000046,0,1610612752,NYK,New York,30,6,12,16,3,4,2,27,11,27,1610612739,CLE,Cleveland,46,11,16,2,0,13,7,11
671,22000056,0,1610612763,MEM,Memphis,46,25,10,4,1,0,0,22,15,36,1610612738,BOS,Boston,52,12,29,32,0,16,1,12
672,22000067,0,1610612760,OKC,Oklahoma City,30,8,10,2,9,6,0,19,9,17,1610612740,NOP,New Orleans,54,20,5,33,0,13,7,13
673,22000074,0,1610612750,MIN,Minnesota,54,11,14,0,0,0,0,20,7,33,1610612764,WAS,Washington,56,12,16,37,0,16,7,17
674,22000076,0,1610612743,DEN,Denver,36,13,15,8,9,5,1,12,9,15,1610612756,PHX,Phoenix,28,13,3,16,0,17,7,24
675,22000080,0,1610612754,IND,Indiana,26,7,14,6,14,10,1,9,5,13,1610612752,NYK,New York,56,16,8,10,1,16,9,18
676,22000081,0,1610612753,ORL,Orlando,46,10,17,7,10,14,0,6,7,9,1610612760,OKC,Oklahoma City,34,7,2,11,2,12,7,15
677,22000085,0,1610612765,DET,Detroit,44,10,9,4,19,14,1,10,9,12,1610612738,BOS,Boston,52,14,6,8,1,18,7,22
678,22000088,0,1610612743,DEN,Denver,42,17,9,22,10,3,0,15,14,18,1610612750,MIN,Minnesota,64,10,9,3,0,14,6,19
679,22000095,0,1610612737,ATL,Atlanta,50,7,7,15,10,6,1,13,6,15,1610612752,NYK,New York,54,11,6,10,1,16,8,14
680,22000097,0,1610612761,TOR,Toronto,40,14,19,13,4,2,0,10,9,10,1610612738,BOS,Boston,40,16,15,26,1,20,9,15
681,22000096,0,1610612748,MIA,Miami,52,2,13,35,2,2,2,16,8,19,1610612760,OKC,Oklahoma City,28,6,12,3,3,18,8,27
682,22000104,0,1610612750,MIN,Minnesota,54,7,10,8,4,3,0,14,6,19,1610612743,DEN,Denver,62,19,6,18,2,16,15,26
683,22000111,0,1610612748,MIA,Miami,40,10,7,5,10,9,1,9,9,12,1610612738,BOS,Boston,56,21,4,17,0,7,4,10
684,22000112,0,1610612752,NYK,New York,60,10,12,12,2,5,1,13,5,22,1610612762,UTA,Utah,48,9,22,18,1,15,8,21
685,22000120,0,1610612743,DEN,Denver,42,14,8,12,16,13,1,14,13,23,1610612742,DAL,Dallas,46,9,8,7,0,13,7,16
686,22000122,0,1610612750,MIN,Minnesota,42,18,18,6,3,3,0,16,8,25,1610612757,POR,Portland,44,9,30,33,0,15,7,19
687,22000124,0,1610612738,BOS,Boston,44,8,13,28,2,3,0,21,9,36,1610612764,WAS,Washington,44,16,13,2,0,17,6,17
688,22000125,0,1610612752,NYK,New York,38,18,4,11,15,5,1,5,7,8,1610612760,OKC,Oklahoma City,42,8,8,13,0,11,8,9
689,22000138,0,1610612759,SAS,San Antonio,48,13,20,8,20,3,0,6,7,7,1610612750,MIN,Minnesota,52,20,4,8,1,17,8,24
690,22000133,0,1610612743,DEN,Denver,50,10,17,22,10,8,0,17,6,17,1610612755,PHI,Philadelphia,46,21,18,2,1,17,12,22
691,22000147,0,1610612759,SAS,San Antonio,42,7,4,9,12,8,0,10,10,8,1610612750,MIN,Minnesota,48,10,0,8,1,14,8,12
692,22000144,0,1610612743,DEN,Denver,48,11,11,30,5,3,0,12,5,10,1610612752,NYK,New York,42,11,0,3,0,16,6,22
693,22000143,0,1610612760,OKC,Oklahoma City,66,0,21,18,1,7,1,11,5,15,1610612751,BKN,Brooklyn,56,7,9,15,0,17,6,17
694,22000149,0,1610612752,NYK,New York,48,20,12,1,2,0,1,17,9,24,1610612766,CHA,Charlotte,42,6,7,21,0,10,7,17
695,22000162,0,1610612760,OKC,Oklahoma City,50,9,6,8,1,8,0,13,6,26,1610612759,SAS,San Antonio,36,13,2,10,0,4,5,2
696,22000158,0,1610612743,DEN,Denver,36,16,5,18,7,7,0,13,8,19,1610612751,BKN,Brooklyn,58,10,17,8,1,19,5,22
697,22000169,0,1610612750,MIN,Minnesota,44,17,16,12,14,11,1,13,10,15,1610612763,MEM,Memphis,80,18,23,11,0,7,9,7
698,22000168,0,1610612752,NYK,New York,44,18,0,7,4,4,0,9,6,14,1610612751,BKN,Brooklyn,46,16,6,19,0,6,7,8
699,22000170,0,1610612760,OKC,Oklahoma City,48,6,15,0,0,0,1,12,6,15,1610612747,LAL,Los Angeles,56,14,9,31,1,10,8,7
700,22000177,0,1610612743,DEN,Denver,54,15,9,17,5,1,1,14,7,20,1610612744,GSW,Golden State,40,11,25,5,0,19,5,17
701,22000181,0,1610612752,NYK,New York,52,7,11,6,8,6,1,13,4,19,1610612739,CLE,Cleveland,54,18,20,12,1,16,5,23
702,22000184,0,1610612760,OKC,Oklahoma City,58,10,6,5,3,4,2,13,10,11,1610612741,CHI,Chicago,34,14,3,22,0,24,10,33
703,22000180,0,1610612753,ORL,Orlando,52,20,8,1,4,0,2,13,12,16,1610612738,BOS,Boston,48,11,13,29,1,11,6,10
704,22000196,0,1610612738,BOS,Boston,32,6,11,0,0,1,1,18,10,22,1610612752,NYK,New York,48,17,7,37,1,17,10,11
705,22000200,0,1610612762,UTA,Utah,44,8,14,10,8,7,0,13,14,9,1610612743,DEN,Denver,40,14,4,8,1,10,11,14
706,22000205,0,1610612737,ATL,Atlanta,44,8,11,15,1,5,2,26,9,26,1610612750,MIN,Minnesota,38,5,15,5,0,18,8,21
707,22000203,0,1610612753,ORL,Orlando,26,13,10,3,4,5,1,12,6,13,1610612752,NYK,New York,42,9,8,15,2,8,15,9
708,22000213,0,1610612760,OKC,Oklahoma City,44,3,15,8,10,4,0,19,14,28,1610612743,DEN,Denver,62,32,9,29,1,15,5,16
709,22000218,0,1610612738,BOS,Boston,38,18,18,9,13,13,0,16,12,19,1610612755,PHI,Philadelphia,42,14,24,8,0,9,7,15
710,22000228,0,1610612744,GSW,Golden State,44,11,7,2,6,1,0,10,9,16,1610612752,NYK,New York,50,14,19,19,0,11,6,10
711,22000233,0,1610612738,BOS,Boston,52,13,20,10,14,4,2,13,7,19,1610612755,PHI,Philadelphia,56,11,23,15,1,20,9,21
712,22000238,0,1610612743,DEN,Denver,80,16,20,5,6,7,0,9,7,9,1610612756,PHX,Phoenix,48,16,14,14,0,16,3,22
713,22000241,0,1610612752,NYK,New York,56,25,0,7,12,5,1,12,5,11,1610612758,SAC,Sacramento,48,6,15,12,0,6,8,2
714,22000239,0,1610612746,LAC,LA,56,16,10,27,1,3,0,13,7,13,1610612760,OKC,Oklahoma City,52,4,5,2,0,11,7,19
715,22000236,0,1610612737,ATL,Atlanta,44,18,7,28,8,2,1,17,8,19,1610612750,MIN,Minnesota,56,11,12,1,0,13,2,19
716,22000246,0,1610612750,MIN,Minnesota,52,22,12,18,8,9,2,13,9,6,1610612740,NOP,New Orleans,48,15,6,8,1,21,13,20
717,22000248,0,1610612756,PHX,Phoenix,32,7,12,8,25,13,1,10,6,16,1610612743,DEN,Denver,42,18,16,9,2,18,8,9
718,22000256,0,1610612757,POR,Portland,30,10,7,25,1,2,0,11,5,15,1610612752,NYK,New York,44,11,9,4,0,12,4,17
719,22000250,0,1610612738,BOS,Boston,54,15,24,41,1,1,1,16,5,18,1610612739,CLE,Cleveland,40,18,20,2,0,17,11,23
720,22000251,0,1610612760,OKC,Oklahoma City,66,12,12,0,0,2,3,13,9,16,1610612746,LAC,LA,42,19,9,17,0,10,7,10
721,22000267,0,1610612757,POR,Portland,46,20,4,2,3,3,1,9,7,9,1610612760,OKC,Oklahoma City,46,19,17,17,0,8,12,8
722,22000265,0,1610612743,DEN,Denver,42,13,16,13,6,5,2,18,4,21,1610612742,DAL,Dallas,52,14,17,7,0,11,5,7
723,22000262,0,1610612738,BOS,Boston,44,6,13,22,2,0,1,13,6,19,1610612741,CHI,Chicago,48,19,19,4,1,19,9,35
724,22000266,0,1610612750,MIN,Minnesota,58,21,16,0,0,1,0,18,10,24,1610612744,GSW,Golden State,44,12,18,22,0,15,9,25
725,22000270,0,1610612762,UTA,Utah,44,12,2,17,5,5,0,6,4,6,1610612752,NYK,New York,40,13,7,15,1,12,9,12
726,22000281,0,1610612756,PHX,Phoenix,36,18,8,17,5,7,2,15,8,8,1610612760,OKC,Oklahoma City,28,5,18,13,0,14,7,20
727,22000280,0,1610612738,BOS,Boston,52,17,9,9,8,4,2,12,8,16,1610612759,SAS,San Antonio,54,12,3,15,1,20,7,22
728,22000283,0,1610612744,GSW,Golden State,54,10,21,25,5,2,0,21,8,23,1610612750,MIN,Minnesota,44,17,17,5,0,17,12,23
729,22000291,0,1610612752,NYK,New York,48,10,12,23,5,2,1,14,8,12,1610612739,CLE,Cleveland,38,11,11,10,0,14,9,21
730,22000295,0,1610612751,BKN,Brooklyn,70,15,12,25,5,3,0,11,3,9,1610612760,OKC,Oklahoma City,38,12,11,5,0,12,7,16
731,22000294,0,1610612750,MIN,Minnesota,38,10,6,7,9,7,0,18,7,18,1610612755,PHI,Philadelphia,34,11,13,26,0,10,9,14
732,22000296,0,1610612759,SAS,San Antonio,54,8,13,14,12,10,1,13,3,19,1610612743,DEN,Denver,36,8,9,4,1,16,5,20
733,22000302,0,1610612747,LAL,Los Angeles,40,16,5,10,17,15,0,14,5,14,1610612738,BOS,Boston,60,11,9,8,0,15,8,11
734,22000306,0,1610612762,UTA,Utah,24,11,4,1,2,0,1,15,11,28,1610612743,DEN,Denver,48,4,11,28,0,8,4,8
735,22000308,0,1610612752,NYK,New York,48,18,5,7,11,10,1,8,5,12,1610612746,LAC,LA,34,13,2,16,0,7,11,11
736,22000315,0,1610612741,CHI,Chicago,52,5,14,11,15,6,0,12,12,13,1610612752,NYK,New York,56,13,3,2,1,12,8,15
737,22000318,0,1610612760,OKC,Oklahoma City,44,5,12,2,3,0,1,17,8,21,1610612745,HOU,Houston,42,14,12,35,2,13,5,16
738,22000326,0,1610612744,GSW,Golden State,44,9,17,11,17,8,0,11,6,12,1610612738,BOS,Boston,40,16,7,10,1,16,11,18
739,22000333,0,1610612760,OKC,Oklahoma City,46,8,8,30,5,5,0,21,8,25,1610612745,HOU,Houston,40,7,5,6,1,21,8,19
740,22000332,0,1610612741,CHI,Chicago,62,8,7,2,1,1,0,9,6,12,1610612752,NYK,New York,50,19,0,19,0,17,10,21
741,22000334,0,1610612759,SAS,San Antonio,58,11,16,4,1,6,0,7,11,9,1610612750,MIN,Minnesota,56,12,11,16,0,10,7,11
742,22000336,0,1610612738,BOS,Boston,50,11,13,11,9,8,0,13,10,15,1610612758,SAC,Sacramento,48,16,10,5,1,11,9,16
743,22000341,0,1610612747,LAL,Los Angeles,66,9,25,25,5,6,0,16,12,15,1610612743,DEN,Denver,42,15,12,12,2,17,7,19
744,22000350,0,1610612738,BOS,Boston,36,13,6,10,7,5,1,7,5,8,1610612746,LAC,LA,44,13,6,16,0,16,8,26
745,22000348,0,1610612750,MIN,Minnesota,44,18,10,9,19,12,2,17,7,25,1610612760,OKC,Oklahoma City,44,12,8,8,0,17,11,18
746,22000352,0,1610612743,DEN,Denver,58,9,14,4,15,13,1,10,7,9,1610612758,SAC,Sacramento,50,16,14,14,0,7,10,11
747,22000351,0,1610612752,NYK,New York,50,11,11,15,6,7,0,14,8,16,1610612757,POR,Portland,28,16,5,5,0,11,8,22
748,22000365,0,1610612738,BOS,Boston,26,9,7,1,2,3,1,6,12,10,1610612756,PHX,Phoenix,46,11,8,17,0,10,3,13
749,22000373,0,1610612749,MIL,Milwaukee,40,8,18,13,15,7,1,11,6,10,1610612743,DEN,Denver,40,11,5,7,0,9,7,11
750,22000370,0,1610612742,DAL,Dallas,50,13,14,25,2,5,0,14,4,28,1610612750,MIN,Minnesota,38,13,15,2,0,9,11,7
751,22000376,0,1610612748,MIA,Miami,14,8,8,11,8,9,1,11,10,17,1610612752,NYK,New York,36,20,7,12,0,14,11,11
752,22000379,0,1610612762,UTA,Utah,38,23,6,14,9,4,1,11,15,12,1610612738,BOS,Boston,46,19,6,8,1,9,8,7
753,22000390,0,1610612747,LAL,Los Angeles,60,9,13,4,3,7,1,17,11,16,1610612760,OKC,Oklahoma City,66,12,13,20,0,13,6,13
754,22000388,0,1610612739,CLE,Cleveland,42,17,13,4,5,1,0,17,6,26,1610612743,DEN,Denver,62,6,15,42,1,12,9,19
755,22000387,0,1610612746,LAC,LA,44,13,18,13,4,3,1,16,6,19,1610612750,MIN,Minnesota,52,19,8,13,0,15,6,16
756,22000395,0,1610612766,CHA,Charlotte,54,13,13,8,13,8,0,20,4,21,1610612750,MIN,Minnesota,58,8,11,5,0,8,7,14
757,22000401,0,1610612760,OKC,Oklahoma City,46,15,16,19,1,0,2,14,9,12,1610612743,DEN,Denver,50,8,17,4,0,13,8,18
758,22000396,0,1610612764,WAS,Washington,42,7,15,4,1,3,0,14,1,15,1610612752,NYK,New York,58,24,11,25,1,12,10,19
759,22000412,0,1610612738,BOS,Boston,38,15,13,10,9,7,0,10,11,11,1610612765,DET,Detroit,36,6,9,13,1,13,5,22
760,22000408,0,1610612745,HOU,Houston,44,16,2,4,1,2,0,9,8,13,1610612752,NYK,New York,58,7,9,22,1,8,7,8
761,22000416,0,1610612743,DEN,Denver,30,15,15,21,10,4,1,10,12,6,1610612747,LAL,Los Angeles,62,11,18,7,0,10,7,10
762,22000560,0,1610612764,WAS,Washington,40,17,9,25,1,2,2,18,9,21,1610612738,BOS,Boston,32,11,6,2,0,17,12,20
763,22000413,0,1610612750,MIN,Minnesota,44,6,4,12,17,13,0,18,9,22,1610612761,TOR,Toronto,52,19,15,6,1,12,15,19
764,22000415,0,1610612760,OKC,Oklahoma City,50,7,9,12,5,7,2,15,11,17,1610612749,MIL,Milwaukee,40,10,10,10,1,15,5,17
765,22000422,0,1610612737,ATL,Atlanta,42,20,6,7,2,2,0,11,8,18,1610612752,NYK,New York,34,19,7,14,1,9,6,11
766,22000432,0,1610612760,OKC,Oklahoma City,48,7,14,5,5,2,0,11,8,17,1610612757,POR,Portland,32,16,11,24,0,10,7,13
767,22000431,0,1610612747,LAL,Los Angeles,50,12,16,14,15,10,0,18,7,16,1610612750,MIN,Minnesota,38,10,11,8,0,15,13,19
768,22000438,0,1610612737,ATL,Atlanta,60,14,10,13,10,10,1,15,5,15,1610612738,BOS,Boston,46,15,8,4,0,16,8,21
769,22000436,0,1610612753,ORL,Orlando,34,10,14,18,23,8,2,14,7,7,1610612752,NYK,New York,44,6,15,11,0,16,7,29
770,22000440,0,1610612750,MIN,Minnesota,50,25,8,10,11,10,0,11,10,14,1610612754,IND,Indiana,64,23,20,11,1,15,11,23
771,22000437,0,1610612764,WAS,Washington,50,21,9,13,5,5,1,14,7,19,1610612743,DEN,Denver,44,23,0,20,2,13,2,24
772,22000562,0,1610612763,MEM,Memphis,52,13,16,15,9,13,1,13,8,17,1610612760,OKC,Oklahoma City,24,8,5,4,0,18,4,23
773,22000563,0,1610612743,DEN,Denver,52,10,14,23,2,1,2,17,8,23,1610612739,CLE,Cleveland,50,9,12,1,0,18,11,18
774,22000451,0,1610612737,ATL,Atlanta,52,15,6,1,4,0,1,14,5,23,1610612738,BOS,Boston,66,15,12,27,0,18,7,20
775,22000453,0,1610612760,OKC,Oklahoma City,30,12,5,4,6,9,2,12,7,14,1610612749,MIL,Milwaukee,38,11,2,22,1,13,9,2
776,22000469,0,1610612752,NYK,New York,44,11,12,21,5,5,0,13,7,12,1610612750,MIN,Minnesota,34,12,8,6,1,16,7,18
777,22000466,0,1610612739,CLE,Cleveland,58,14,6,10,3,2,3,18,7,19,1610612760,OKC,Oklahoma City,52,6,4,20,1,15,6,15
778,22000465,0,1610612738,BOS,Boston,48,19,8,24,8,8,1,11,15,12,1610612740,NOP,New Orleans,54,14,22,9,0,13,14,21
779,22000470,0,1610612743,DEN,Denver,40,4,12,9,8,4,0,13,7,20,1610612737,ATL,Atlanta,56,11,5,22,0,11,5,9
780,22000475,0,1610612748,MIA,Miami,40,16,4,18,5,5,0,13,5,19,1610612760,OKC,Oklahoma City,36,4,0,9,1,18,6,27
781,22000487,0,1610612743,DEN,Denver,40,11,11,12,10,15,0,1,9,0,1610612757,POR,Portland,34,15,5,6,0,9,5,16
782,22000486,0,1610612750,MIN,Minnesota,34,12,11,4,14,9,0,14,7,27,1610612749,MIL,Milwaukee,54,19,16,29,0,8,5,8
783,22000485,0,1610612742,DAL,Dallas,48,15,9,12,25,6,1,10,8,9,1610612738,BOS,Boston,50,16,14,5,0,13,7,18
784,22000493,0,1610612741,CHI,Chicago,76,13,13,14,1,4,0,21,9,23,1610612750,MIN,Minnesota,60,23,8,7,0,17,6,21
785,22000495,0,1610612760,OKC,Oklahoma City,32,11,6,10,13,7,0,17,3,19,1610612759,SAS,San Antonio,46,8,7,11,1,13,5,22
786,22000490,0,1610612737,ATL,Atlanta,40,21,8,27,3,4,0,17,11,26,1610612738,BOS,Boston,58,16,19,2,0,6,7,11
787,22000502,0,1610612764,WAS,Washington,48,12,8,12,7,14,0,11,4,15,1610612743,DEN,Denver,36,12,23,5,0,18,9,23
788,22000500,0,1610612752,NYK,New York,40,11,12,23,4,3,0,16,4,20,1610612758,SAC,Sacramento,52,14,4,3,0,16,8,20
789,22000505,0,1610612754,IND,Indiana,32,13,12,14,5,4,1,9,8,11,1610612738,BOS,Boston,48,8,4,10,1,12,7,14
790,22000510,0,1610612737,ATL,Atlanta,62,25,10,9,3,7,1,11,6,13,1610612760,OKC,Oklahoma City,60,9,7,17,0,10,9,13
791,22000518,0,1610612743,DEN,Denver,50,9,9,37,0,0,1,13,6,11,1610612760,OKC,Oklahoma City,44,6,8,0,0,14,6,22
792,22000515,0,1610612754,IND,Indiana,52,12,8,16,7,5,0,16,9,25,1610612752,NYK,New York,42,10,14,9,3,21,14,24
793,22000517,0,1610612764,WAS,Washington,54,18,4,19,11,11,0,16,12,15,1610612750,MIN,Minnesota,58,9,6,8,0,18,6,25
794,22000521,0,1610612765,DET,Detroit,34,9,16,3,3,2,1,16,7,11,1610612752,NYK,New York,52,3,4,24,1,12,6,16
795,22000526,0,1610612756,PHX,Phoenix,56,11,11,24,7,5,0,16,6,22,1610612750,MIN,Minnesota,50,7,24,3,1,16,10,8
796,22000531,0,1610612743,DEN,Denver,60,9,9,15,3,6,1,13,4,13,1610612741,CHI,Chicago,54,18,28,6,0,10,5,14
797,22000541,0,1610612752,NYK,New York,32,13,10,6,7,7,0,16,8,12,1610612759,SAS,San Antonio,40,23,12,27,1,9,9,8
798,22000537,0,1610612738,BOS,Boston,42,8,10,11,16,11,1,9,12,7,1610612746,LAC,LA,32,17,2,6,0,9,5,15
799,22000540,0,1610612743,DEN,Denver,56,20,14,31,1,0,0,10,4,10,1610612749,MIL,Milwaukee,32,7,15,5,0,13,10,22
800,22000549,0,1610612760,OKC,Oklahoma City,34,9,7,2,6,6,0,13,11,19,1610612742,DAL,Dallas,36,4,15,22,3,15,10,13
801,22000547,0,1610612766,CHA,Charlotte,60,18,19,38,3,7,0,17,7,21,1610612750,MIN,Minnesota,56,10,16,11,2,21,6,27
802,22000556,0,1610612760,OKC,Oklahoma City,50,7,16,8,14,3,1,17,4,20,1610612759,SAS,San Antonio,44,6,19,14,0,19,3,26
803,22000553,0,1610612743,DEN,Denver,50,10,22,18,2,4,0,19,9,18,1610612754,IND,Indiana,46,19,20,8,1,15,7,26
804,22000565,0,1610612752,NYK,New York,66,20,11,20,0,1,0,13,5,12,1610612765,DET,Detroit,38,12,7,0,1,13,5,13
805,22000552,0,1610612761,TOR,Toronto,44,15,7,9,6,6,1,14,9,13,1610612738,BOS,Boston,54,19,9,12,0,16,13,14
